Espanol;Positivo;Negativo;Enojo;Anticipacion;Desagrado;Miedo;Alegria;Tristeza;Sorpresa;Confianza
adoptar;0;0;0;0;0;0;0;0;0;0
espiritu;1;0;0;0;0;0;0;0;0;0
ensayo;0;0;0;0;0;0;0;0;0;0
ensayista;0;0;0;0;0;0;0;0;0;0
esencia;0;0;0;0;0;0;0;0;0;0
esencial;1;0;0;0;0;0;0;0;0;0
esencialmente;0;0;0;0;0;0;0;0;0;0
establecer;0;0;0;0;0;0;0;0;0;1
establecido;1;0;0;0;0;0;1;0;0;0
establecimiento;0;0;0;0;0;0;0;0;0;0
inmuebles;0;0;0;0;0;0;0;0;0;0
estima;1;0;0;0;0;0;1;1;0;1
estetico;1;0;0;0;0;0;0;0;0;0
estimar;0;0;0;0;0;0;0;0;0;0
Estimacion;0;0;0;0;0;0;0;0;0;0
exclusion;0;0;0;0;0;0;0;0;0;0
distanciado;0;1;0;0;0;0;0;0;0;0
estrogeno;0;0;0;0;0;0;0;0;0;0
estuario;0;0;0;0;0;0;0;0;0;0
grabar al agua fuerte;0;0;0;0;0;0;0;0;0;0
aguafuerte;0;0;0;0;0;0;0;0;0;0
eterno;0;0;0;0;0;0;0;0;0;0
eternidad;0;0;0;0;0;0;0;0;0;0
etanol;0;0;0;0;0;0;0;0;0;0
eter;0;0;0;0;0;0;0;0;0;0
etereo;0;0;0;0;0;1;0;0;0;0
etico;1;0;0;0;0;0;0;0;0;0
etica;1;0;0;0;0;0;0;0;0;0
etnografia;0;0;0;0;0;0;0;0;0;0
etiologia;0;0;0;0;0;0;0;0;0;0
etiqueta;0;0;0;0;0;0;0;0;0;0
etimologia;0;0;0;0;0;0;0;0;0;0
euchre;0;0;0;0;0;0;0;0;0;0
eugenesia;0;0;0;0;0;0;0;0;0;0
elogio;0;0;0;0;0;0;0;0;0;0
eufemismo;0;0;0;0;0;0;0;0;0;0
eutanasia;0;1;0;0;0;1;0;1;0;0
evacuar;0;1;0;0;0;1;0;0;0;0
evacuacion;0;1;0;0;0;0;0;0;0;0
evadir;0;1;1;0;1;1;0;0;0;0
evaluar;0;0;0;0;0;0;0;0;0;0
evanescencia;0;0;0;0;0;0;0;1;1;0
evangelico;0;0;0;0;0;0;0;0;0;0
evangelista;0;0;0;0;0;0;0;0;0;0
evangelico;0;0;0;0;0;0;0;0;0;0
evaporacion;0;0;0;0;0;0;0;0;0;0
evasion;0;1;0;0;0;1;0;1;0;0
vispera;0;0;0;0;0;0;0;0;0;0
noche;0;0;0;0;0;0;0;0;0;0
evento;0;0;0;0;0;0;0;0;0;0
memorable;0;0;0;0;0;0;0;0;0;0
eventual;0;0;0;1;0;0;0;0;0;0
eventualidad;0;0;0;1;0;1;0;0;0;0
hojas perennes;1;0;0;0;0;0;1;0;0;1
eterno;1;0;0;0;0;0;0;0;0;0
Cada vez mas;0;0;0;0;0;0;0;0;0;0
cada dia;0;0;0;0;0;0;0;0;0;0
desalojar;0;1;0;0;0;0;0;1;0;0
desalojo;0;1;1;0;1;1;0;1;0;0
evidencia;0;0;0;0;0;0;0;0;0;0
evidente;1;0;0;0;0;0;0;0;0;1
mal;0;1;1;0;1;1;0;1;0;0
evocar;0;0;0;0;0;0;0;0;0;0
evolucion;1;0;0;0;0;0;0;0;0;0
evolucionar;0;0;0;0;0;0;0;0;0;0
oveja;0;0;0;0;0;0;0;0;0;0
exacerbar;0;1;0;0;0;0;0;0;0;0
exacerbacion;0;1;1;0;0;1;0;0;0;0
exigente;0;1;0;0;0;0;0;0;0;0
exagerar;0;1;1;0;0;0;0;0;0;0
exagerado;0;1;0;0;0;0;0;0;0;0
exageracion;0;0;0;0;0;0;0;0;0;0
exaltar;1;0;0;1;0;0;1;0;0;1
exaltacion;1;0;0;0;0;0;1;0;0;1
exaltado;1;0;0;0;0;0;1;0;0;1
examen;0;0;0;0;0;0;0;0;0;0
examen;0;1;0;0;0;1;0;0;1;0
examinar;0;0;0;0;0;0;0;0;0;0
examinador;0;0;0;0;0;0;0;0;0;0
exasperacion;0;1;1;0;1;0;0;0;0;0
excavar;0;0;0;0;0;0;0;0;0;0
excavacion;0;1;0;1;0;0;0;0;1;0
excavador;0;0;0;0;0;0;0;0;0;0
exceder;1;0;0;1;0;0;1;0;0;0
excesivo;0;0;0;0;0;0;0;0;0;0
sobresalir;1;0;0;1;0;0;1;0;1;1
excelencia;1;0;0;0;1;0;1;0;0;1
excelente;1;0;0;0;0;0;1;0;0;1
excepcion;0;0;0;0;0;0;0;0;0;0
extracto;0;0;0;0;0;0;0;0;0;0
exceso;0;1;0;0;0;0;0;0;0;0
excesivo;0;0;0;0;0;0;0;0;0;0
excesivamente;0;0;0;0;0;0;0;0;0;0
intercambiar;1;0;0;0;0;0;0;0;0;1
extirpar;0;1;0;0;0;0;0;0;0;0
excision;0;0;0;0;0;0;0;0;0;0
excitabilidad;0;0;0;0;0;0;0;0;0;0
excitable;1;0;0;0;0;0;0;0;0;0
excitacion;1;0;1;1;0;1;1;0;1;0
excitar;1;0;1;1;0;1;1;0;1;0
emocionado;1;0;0;1;0;0;1;0;1;1
emocion;1;0;0;1;0;0;1;0;1;0
emocionante;1;0;0;1;0;0;1;0;1;0
exclamar;0;0;0;0;0;0;0;0;1;0
excluido;0;1;0;0;1;0;0;1;0;0
Excluyendo;0;1;0;0;0;0;0;1;0;0
exclusion;0;1;0;0;1;1;0;1;0;0
excremento;0;1;0;0;1;0;0;0;0;0
excrecion;0;0;0;0;1;0;0;0;0;0
agudisimo;0;1;0;0;0;1;0;0;0;0
excursion;0;0;0;0;0;0;0;0;0;0
excusa;0;1;0;0;0;0;0;0;0;0
ejecutar;0;0;0;0;0;0;0;0;0;0
ejecucion;0;1;1;0;0;1;0;1;0;1
verdugo;0;1;1;0;0;1;0;1;0;0
ejecutivo;0;0;0;0;0;0;0;0;0;0
ejecutor;0;0;0;0;0;0;0;0;0;1
exegesis;0;0;0;0;0;0;0;0;0;0
ejemplar;0;0;0;0;0;0;0;0;0;0
ejemplar;1;0;0;0;0;0;0;0;0;0
ejemplificar;0;0;0;0;0;0;0;0;0;0
eximir;0;0;0;0;0;0;0;0;0;0
exencion;1;0;0;0;0;0;0;0;0;0
ejercicio;0;0;0;0;0;0;0;0;0;0
ejercer;0;0;0;0;0;0;0;0;0;0
esfuerzo;0;0;0;0;0;0;0;0;0;0
exhalar;0;0;0;0;0;0;0;0;0;0
escape;0;1;0;0;0;0;0;0;0;0
agotado;0;1;0;0;0;0;0;1;0;0
agotamiento;0;1;0;1;0;0;0;1;0;0
exhaustivo;0;0;0;0;0;0;0;0;0;1
exposicion;0;0;0;0;0;0;0;0;0;0
exposicion;0;0;0;0;0;0;0;0;0;0
regocijo;1;0;0;0;0;0;1;0;1;0
exhortar;1;0;0;0;0;0;0;0;0;0
exhortacion;1;0;0;0;0;0;0;0;0;0
exilio;0;1;1;0;0;1;0;1;0;0
existe;0;0;0;0;0;0;0;0;0;0
existencia;1;0;0;0;0;0;0;0;0;0
existente;0;0;0;0;0;0;0;0;0;0
existente;0;0;0;0;0;0;0;0;0;0
salida;0;0;0;0;0;0;0;0;0;0
exodo;0;0;0;0;0;0;0;0;0;0
exorbitante;0;0;0;0;0;0;0;0;0;0
exorcismo;0;1;0;0;0;1;0;1;0;0
exorcista;0;0;0;0;0;0;0;0;0;0
exotico;1;0;0;0;0;0;0;0;0;0
expandir;0;0;0;0;0;0;0;0;0;0
expandido;0;0;0;0;0;0;0;0;0;0
extension;0;0;0;0;0;0;0;0;0;0
expansion;0;0;0;0;0;0;0;0;0;0
expansivo;0;0;0;0;0;0;0;0;0;0
expatriado;0;1;0;0;0;0;0;0;0;0
esperar;1;0;0;1;0;0;0;0;1;1
expectativa;0;0;0;1;0;0;0;0;0;0
expectante;0;0;0;1;0;0;0;0;0;0
expectativa;1;0;0;1;0;0;0;0;0;0
esperado;0;0;0;1;0;0;0;0;0;0
esperando;0;0;0;1;0;0;0;0;0;0
conveniencia;0;0;0;0;0;0;0;0;0;0
conveniente;1;0;0;0;0;0;1;0;0;1
acelerar;0;0;0;0;0;0;0;0;0;0
expedicion;1;0;0;1;0;0;0;0;0;0
expeditivo;0;0;0;0;0;0;0;0;0;0
expulsar;0;1;1;0;1;1;0;1;0;0
gasto;0;1;0;0;0;0;0;0;0;0
gastos;0;0;0;0;0;0;0;0;0;0
gastos;0;1;0;0;0;0;0;0;0;0
costoso;0;0;0;0;0;0;0;0;0;0
experiencia;0;0;0;0;0;0;0;0;0;0
experimentado;1;0;0;0;0;0;0;0;0;1
experiencias;0;0;0;0;0;0;0;0;0;0
experimentar;0;0;0;1;0;0;0;0;1;0
experimental;0;0;0;0;0;0;0;0;0;0
experimentador;0;0;0;0;0;0;0;0;0;0
experto;1;0;0;0;0;0;0;0;0;1
pericia;1;0;0;0;0;0;0;0;0;1
vencimiento;0;0;0;0;0;0;0;0;0;0
expirar;0;1;0;0;0;0;0;1;0;0
muerto;0;1;0;0;0;0;0;0;0;0
expiracion;0;0;0;0;0;0;0;0;0;0
explique;1;0;0;0;0;0;0;0;0;1
explicacion;0;0;0;0;0;0;0;0;0;0
explicativo;0;0;0;0;0;0;0;0;0;0
expletivo;0;1;1;0;0;0;0;0;0;0
explicacion;0;0;0;0;0;0;0;0;0;0
explotar;0;1;1;0;0;1;0;1;1;0
explotar;0;0;0;0;0;0;0;0;0;0
explorar;0;0;0;1;0;0;0;0;0;0
explorador;0;0;0;0;0;0;0;0;0;0
explosion;0;1;0;0;0;1;0;0;1;0
explosivo;0;1;1;1;0;1;0;0;1;0
exponente;0;0;0;0;0;0;0;0;0;0
exponencial;0;0;0;0;0;0;0;0;0;0
exportar;0;0;0;0;0;0;0;0;0;0
exportacion;0;0;0;0;0;0;0;0;0;0
exponer;0;0;0;1;0;1;0;0;0;0
expuesto;0;1;0;0;0;0;0;0;0;0
exposicion;0;0;0;0;0;0;0;0;0;0
expositivo;0;0;0;0;0;0;0;0;0;0
exposicion;0;0;0;0;0;0;0;0;0;0
exponer;0;0;0;0;0;0;0;0;0;0
exprimir;0;0;0;0;0;0;0;0;0;0
expresion;0;0;0;0;0;0;0;0;0;0
expresivo;0;0;0;0;0;0;0;0;0;0
expropiacion;0;1;0;0;0;0;0;0;0;0
expulsion;0;1;1;0;1;1;0;1;0;0
Exquisito;1;0;0;0;0;0;1;0;0;0
exquisitamente;1;0;0;0;0;0;0;0;0;0
existente;0;0;0;0;0;0;0;0;0;0
ampliar;1;0;0;0;0;0;0;0;0;0
extensible;0;0;0;0;0;0;0;0;0;0
extendido;0;0;0;0;0;0;0;0;0;0
extension;0;0;0;0;0;0;0;0;0;0
extenso;1;0;0;0;0;0;0;0;0;0
grado;0;0;0;0;0;0;0;0;0;0
exterior;0;0;0;0;0;0;0;0;0;0
exterminar;0;1;0;0;0;1;0;1;0;0
exterminio;0;1;1;0;0;1;0;0;0;0
externo;0;0;0;0;0;0;0;0;0;0
externamente;0;0;0;0;0;0;0;0;0;0
extinto;0;1;0;0;0;0;0;1;0;0
extinguir;0;1;1;0;0;0;0;0;0;0
extra;1;0;0;0;0;0;0;0;0;0
extraer;0;0;0;0;0;0;0;0;0;0
extrayendo;0;0;0;0;0;0;0;0;0;0
extraccion;0;0;0;0;0;0;0;0;0;0
extractor;0;0;0;0;0;0;0;0;0;0
extradicion;0;0;0;0;0;0;0;0;0;0
extrajudicial;0;1;0;0;0;1;0;0;0;0
extramuros;0;0;0;0;0;0;0;0;0;0
extrano;0;0;0;0;0;0;0;0;0;0
extraordinario;1;0;0;0;0;0;0;0;0;0
extravagancia;0;0;0;0;0;0;0;0;0;0
extremo;0;0;0;0;0;0;0;0;0;0
extremadamente;0;0;0;0;0;0;0;0;0;0
extremidad;0;1;0;0;0;0;0;0;0;0
librar;1;0;0;1;0;0;0;0;0;0
extrinseco;0;0;0;0;0;0;0;0;0;0
extrusion;0;0;0;0;0;0;0;0;0;0
exuberancia;1;0;0;0;0;0;1;0;0;0
exudar;0;0;0;0;0;0;0;0;0;0
ojo;0;0;0;0;0;0;0;0;0;0
lente;0;0;0;0;0;0;0;0;0;0
ojete;0;0;0;0;0;0;0;0;0;0
ocular;0;0;0;0;0;0;0;0;0;0
vista;0;0;0;0;0;0;0;0;0;0
testigo ocular;0;0;0;0;0;0;0;0;0;1
fabula;0;0;0;0;0;0;0;0;0;0
tela;0;0;0;0;0;0;0;0;0;0
fabricar;0;1;0;0;0;0;0;0;0;0
fabricado;0;0;0;0;0;0;0;0;0;0
fabricacion;0;1;0;0;0;0;0;0;0;1
fachada;0;0;0;0;0;0;0;0;0;0
cara;0;0;0;0;0;0;0;0;0;0
faceta;0;0;0;0;0;0;0;0;0;0
facilitar;1;0;0;0;0;0;0;0;0;0
instalaciones;0;0;0;0;0;0;0;0;0;0
frente a;0;0;0;0;0;0;0;0;0;0
facsimil;0;0;0;0;0;0;0;0;0;0
hecho;0;0;0;0;0;0;0;0;0;1
faccion;0;0;0;0;0;0;0;0;0;0
factor;0;0;0;0;0;0;0;0;0;0
fabrica;0;0;0;0;0;0;0;0;0;0
hechos;1;0;0;0;0;0;0;0;0;1
facultades;0;0;0;0;0;0;0;0;0;0
facultad;1;0;0;0;0;0;0;0;0;1
moda;0;0;0;0;0;0;0;0;0;0
descolorarse;0;1;0;0;0;0;0;0;0;0
descolorido;0;0;0;0;0;0;0;0;0;0
excrementos;0;1;0;0;1;0;0;0;0;0
defecto;0;1;1;1;0;1;0;1;0;0
fracaso;0;1;0;0;1;1;0;1;0;0
desmayo;0;1;0;0;0;1;0;1;1;0
justa;1;0;0;0;0;0;0;0;0;0
bastante;1;0;0;0;0;0;0;0;0;1
calle;0;0;0;0;0;0;0;0;0;0
hada;0;0;0;0;0;0;0;0;0;0
fe;1;0;0;1;0;0;1;0;0;1
fiel;1;0;0;0;0;0;0;0;0;1
desleal;0;1;0;0;0;0;0;1;0;0
falso;0;1;0;0;0;0;0;0;0;0
otono;0;1;0;0;0;0;0;1;0;0
erroneo;0;1;1;0;0;0;0;0;0;0
falacia;0;1;0;0;0;0;0;0;0;0
falible;0;1;0;0;0;0;0;0;0;0
que cae;0;1;0;0;0;0;0;1;0;0
barbecho;0;1;0;0;0;0;0;0;0;0
falsedad;0;1;1;0;0;0;0;0;0;1
falsamente;0;1;0;0;0;0;0;0;0;0
falsificacion;0;1;1;0;0;0;0;0;0;0
falsificado;0;0;0;0;0;0;0;0;0;0
falsificar;0;1;0;0;1;0;0;0;0;0
falsedad;0;1;0;0;1;0;0;0;0;0
desfallecer;0;1;0;0;0;1;0;0;0;0
fama;1;0;0;0;0;0;0;0;0;0
famoso;0;0;0;0;0;0;0;0;0;0
familiar;1;0;0;0;0;0;0;0;0;1
familiaridad;1;0;0;1;0;0;1;0;0;1
familiarizar;0;0;0;0;0;0;0;0;0;0
hambruna;0;1;0;0;0;0;0;1;0;0
famoso;1;0;0;0;0;0;0;0;0;0
famosamente;1;0;0;0;0;0;0;0;0;0
ventilador;0;0;0;0;0;0;0;0;0;0
fanatico;0;1;0;0;0;0;0;0;0;0
fanatismo;0;0;0;0;0;1;0;0;0;0
imaginario;0;0;0;0;0;0;0;0;0;0
lujoso;1;0;0;1;0;0;1;0;0;0
fandango;0;0;0;0;0;0;0;0;0;0
trompeteo;1;0;0;1;0;0;1;0;1;0
colmillos;0;0;0;0;0;1;0;0;0;0
abanico;0;0;0;0;0;0;0;0;0;0
fantasia;0;0;0;0;0;0;0;0;0;0
fantasia;0;0;0;0;0;0;0;0;0;0
farsa;0;1;0;0;0;0;0;0;0;0
absurdo;0;1;0;0;1;0;0;0;0;0
tarifa;0;0;0;0;0;0;0;0;0;0
despedida;0;0;0;0;0;0;0;0;0;0
granja;0;0;0;1;0;0;0;0;0;0
agricultor;0;0;0;0;0;0;0;0;0;0
casa de Campo;0;0;0;0;0;0;0;0;0;0
agricultura;0;0;0;0;0;0;0;0;0;0
faraon;0;0;0;0;0;0;0;0;0;0
mas lejos;0;0;0;0;0;0;0;0;0;0
fascia;0;0;0;0;0;0;0;0;0;0
fascinante;1;0;0;0;0;0;0;0;0;0
fascinacion;1;0;0;0;0;0;0;0;0;0
Moda;0;0;0;0;0;0;0;0;0;0
de moda;1;0;0;0;0;0;0;0;0;0
sujetar;0;0;0;0;0;0;0;0;0;0
cierre;0;0;0;0;0;0;0;0;0;0
fijacion;0;0;0;0;0;0;0;0;0;0
rapido;0;1;0;0;0;0;0;1;0;0
grasa;0;1;0;0;1;0;0;1;0;0
fatal;0;1;1;0;0;1;0;1;0;0
fatalidad;0;1;0;0;0;1;0;1;0;0
destino;0;1;0;1;0;0;0;0;0;0
predestinado;0;0;0;0;0;0;0;0;0;0
padre;0;0;0;0;0;0;0;0;0;1
braza;0;0;0;0;0;0;0;0;0;0
fatiga;0;1;0;0;0;0;0;0;0;0
fatigado;0;1;0;0;0;0;0;1;0;0
graso;0;1;0;0;1;0;0;1;0;0
culpa;0;1;0;0;0;0;0;1;0;0
impecable;1;0;0;0;0;0;0;0;0;1
defectuoso;0;1;0;0;0;0;0;0;0;0
fauna;0;0;0;0;0;0;0;0;0;0
favor;0;0;0;0;0;0;0;0;0;0
favorable;1;0;0;1;0;0;1;0;1;1
favorito;1;0;0;0;0;0;1;0;0;1
favoritismo;1;0;0;0;0;0;0;0;0;0
adular;0;1;0;0;0;0;0;0;0;0
miedo;0;1;1;0;0;1;0;0;0;0
temeroso;0;1;0;0;0;1;0;1;0;0
con miedo;0;1;0;0;0;1;0;1;1;0
temiendo;0;1;0;0;0;1;0;0;0;0
audaz;1;0;0;0;0;1;0;0;0;0
factibilidad;0;0;0;0;0;0;0;0;0;0
factible;0;0;0;0;0;0;0;0;0;0
hazana;1;0;0;1;0;0;1;0;1;0
pluma;0;0;0;0;0;0;0;0;0;0
caracteristica;1;0;0;0;0;0;0;0;0;0
caracteristicas;0;0;0;0;0;0;0;0;0;0
febril;0;1;0;0;0;0;0;0;0;0
fecal;0;1;0;0;1;0;0;0;0;0
heces;0;1;0;0;1;0;0;0;0;0
fecundidad;0;0;0;0;0;0;0;0;0;0
federal;0;0;0;0;0;0;0;0;0;0
federacion;0;0;0;0;0;0;0;0;0;0
cuota;0;1;1;0;0;0;0;0;0;0
debil;0;1;0;0;0;0;0;1;0;0
alimentar;0;0;0;0;0;0;0;0;0;0
alimentador;0;0;0;0;0;0;0;0;0;0
sensacion;0;0;0;0;0;0;0;0;0;0
sensacion;1;1;1;1;1;1;1;1;1;1
pies;0;0;0;0;0;0;0;0;0;0
fingido;0;1;0;0;0;0;0;0;0;0
felicidad;1;0;0;0;0;0;1;0;0;0
felino;0;0;0;0;0;0;0;0;0;0
cayo;0;1;0;0;0;0;0;1;0;0
companero;1;0;0;0;0;0;0;0;0;1
companerismo;1;0;0;0;0;0;0;0;0;0
felon;0;1;0;0;0;1;0;0;0;0
delito;0;1;0;0;0;0;0;0;0;0
sintio;0;0;0;0;0;0;0;0;0;0
hembra;1;0;0;0;0;0;0;0;0;0
femenino;0;0;0;0;0;0;0;0;0;0
feminidad;0;0;0;0;0;0;0;0;0;0
feminista;0;0;0;0;0;0;0;0;0;0
cerca;0;0;0;0;0;0;0;0;0;0
cercado;0;0;1;0;0;0;0;0;0;0
defensa;0;0;0;0;0;0;0;0;0;1
hinojo;0;0;0;0;0;0;0;0;0;0
fermentar;0;1;0;1;0;0;0;0;0;0
fermentacion;0;0;0;1;0;0;0;0;0;0
helecho;0;0;0;0;0;0;0;0;0;0
feroz;0;1;1;0;1;1;0;0;0;0
ferocidad;0;1;1;0;0;0;0;0;0;0
transportar;0;0;0;0;0;0;0;0;0;0
fertil;1;0;0;0;0;0;0;0;0;0
abonar;0;0;0;0;0;0;0;0;0;0
ferviente;0;0;0;0;0;0;0;0;0;0
fervor;1;0;1;0;0;0;1;0;0;0
festival;1;0;0;1;0;0;1;0;1;0
festivo;1;0;0;0;0;0;1;0;0;0
ha podido recuperar;0;0;0;0;0;0;0;0;0;0
fetiche;0;0;0;0;0;0;0;0;0;0
feudo;0;1;1;0;0;0;0;0;0;0
feudal;0;1;0;0;0;0;0;0;0;0
feudalismo;0;1;1;0;0;0;0;1;0;0
fiebre;0;0;0;0;0;1;0;0;0;0
febril;0;1;0;0;0;0;0;0;0;0
fiasco;0;1;0;0;0;0;0;0;0;0
fiat;0;0;0;0;0;0;0;0;0;0
mentira;0;1;1;0;0;0;0;0;0;0
fibra;0;0;0;0;0;0;0;0;0;0
fibroso;0;0;0;0;0;0;0;0;0;0
voluble;0;1;0;0;0;0;0;0;0;0
ficcion;0;0;0;0;0;0;0;0;0;0
ficticio;0;1;0;0;0;0;0;0;0;0
violin;0;0;0;0;0;0;0;0;0;0
violinista;0;0;0;0;0;0;0;0;0;0
fidelidad;1;0;0;0;0;0;1;0;0;1
fiduciario;0;0;0;0;0;0;0;0;0;0
campo;0;0;0;0;0;0;0;0;0;0
demonio;0;1;1;0;1;1;0;0;0;0
feroz;0;1;1;0;1;1;0;0;0;0
fiesta;1;0;0;1;0;0;1;0;1;1
lucha;0;1;1;0;0;1;0;0;0;0
combatiente;0;0;0;0;0;0;0;0;0;0
lucha;0;1;1;0;0;0;0;0;0;0
producto;0;0;0;0;0;0;0;0;0;0
figurativo;0;0;0;0;0;0;0;0;0;0
figura;0;0;0;0;0;0;0;0;0;0
figurilla;0;0;0;0;0;0;0;0;0;0
filamento;0;0;0;0;0;0;0;0;0;0
filamentoso;0;0;0;0;0;0;0;0;0;0
archivo;0;0;0;0;0;0;0;0;0;0
filibustero;0;1;0;0;0;0;0;0;0;0
filigrana;0;0;0;0;0;0;0;0;0;0
presentacion;0;0;0;0;0;0;0;0;0;0
limaduras;0;0;0;0;0;0;0;0;0;0
llenar;0;0;0;0;0;0;0;0;0;1
filete;0;0;0;0;0;0;0;0;0;0
relleno;0;0;0;0;0;0;0;0;0;0
potra;0;0;0;0;0;0;0;0;0;0
pelicula;0;0;0;0;0;0;0;0;0;0
filtrar;0;0;0;0;0;0;0;0;0;0
inmundicia;0;1;0;0;1;0;0;0;0;0
inmundo;0;1;0;0;1;0;0;0;0;0
final;0;0;0;0;0;0;0;0;0;0
final;0;0;0;0;0;0;0;0;0;0
finalidad;0;0;0;0;0;0;0;0;0;0
finalmente;1;0;0;1;1;0;1;0;1;1
financiar;0;0;0;0;0;0;0;0;0;0
financiero;0;0;0;0;0;0;0;0;0;0
financiero;0;0;0;0;0;0;0;0;0;0
pinzon;0;0;0;0;0;0;0;0;0;0
encontrar;0;0;0;0;0;0;0;0;0;0
hallazgo;0;0;0;0;0;0;0;0;0;0
galas;1;0;0;0;0;0;0;0;0;0
finura;1;0;0;0;0;0;0;0;0;0
dedo;0;0;0;0;0;0;0;0;0;0
huella dactilar;0;0;0;0;0;0;0;0;0;0
terminar;0;0;0;0;0;0;0;0;0;0
finito;0;0;0;0;0;0;0;0;0;0
soplon;0;0;0;0;0;0;0;0;0;0
fuego;0;0;0;0;0;1;0;0;0;0
armas de fuego;0;1;1;0;0;1;0;0;0;0
bola de fuego;1;0;0;0;0;0;0;0;0;0
luciernaga;0;0;0;0;0;0;0;0;0;0
bombero;0;0;0;0;0;0;0;0;0;1
chimenea;0;0;0;0;0;0;0;0;0;0
incombustible;1;0;0;0;0;0;0;0;0;0
hogar;0;0;0;0;0;0;0;0;0;0
lena;0;0;0;0;0;0;0;0;0;0
Fuegos artificiales;0;0;0;0;0;0;0;0;0;0
disparo;0;0;0;0;0;0;0;0;0;0
firma;0;0;0;0;0;0;0;0;0;0
firmamento;0;0;0;0;0;0;0;0;0;0
firmemente;0;0;0;0;0;0;0;0;0;0
firmeza;1;0;0;0;0;0;0;0;0;1
fiscal;0;0;0;0;0;0;0;0;0;0
pescado;0;0;0;0;0;0;0;0;0;0
pescador;0;0;0;0;0;0;0;0;0;0
pesqueria;0;0;0;0;0;0;0;0;0;0
pescar;0;0;0;0;0;0;0;0;0;0
sospechoso;0;0;0;0;0;0;0;0;0;0
fisil;0;0;0;0;0;0;0;0;0;0
fision;0;0;0;0;0;0;0;0;0;0
fisura;0;0;0;0;0;0;0;0;0;0
puno;0;0;0;0;0;0;0;0;0;0
fistula;0;0;0;0;0;0;0;0;0;0
aptitud;0;0;0;0;0;0;0;0;0;0
encaja;0;1;1;0;0;0;0;0;0;0
equipado;0;0;0;0;0;0;0;0;0;0
adecuado;1;0;0;1;0;0;1;0;0;1
guarniciones;0;0;0;0;0;0;0;0;0;0
fijar;0;0;0;0;0;0;0;0;0;0
fijacion;0;0;0;0;0;0;0;0;0;0
fijo;0;0;0;0;0;0;0;0;0;1
accesorio;1;0;0;0;0;0;0;0;0;0
accesorios;0;0;0;0;0;0;0;0;0;0
efervescencia;0;0;0;0;0;0;0;0;0;0
flacido;0;1;0;0;1;0;0;0;0;0
flacido;0;1;0;0;0;0;0;1;0;0
flojo;0;1;0;0;0;0;0;0;0;0
flagrante;0;1;1;0;1;0;0;0;0;0
buque insignia;0;0;0;0;0;0;0;0;0;1
escama;0;1;0;0;0;0;0;0;0;0
escamoso;0;0;0;0;0;0;0;0;0;0
llama;0;0;0;0;0;0;0;0;0;0
llameante;0;0;0;0;0;0;0;0;0;0
brida;0;0;0;0;0;0;0;0;0;1
flanco;0;0;0;0;0;0;0;0;0;0
flanqueado;0;0;0;0;0;0;0;0;0;0
flanqueando;0;0;0;0;0;0;0;0;0;0
franela;0;0;0;0;0;0;0;0;0;0
solapa;0;1;0;0;0;0;0;0;0;0
aleteo;0;0;0;0;0;0;0;0;0;0
llamarada;0;0;0;0;0;0;0;0;0;0
resplandeciente;0;0;0;0;0;0;0;0;0;0
destello;0;0;0;0;0;0;0;0;0;0
escena retrospectiva;0;0;0;0;0;0;0;0;0;0
brillante;0;0;0;0;0;0;0;0;0;0
flash;0;0;0;0;0;0;0;0;0;0
ostentoso;0;0;0;0;0;0;0;0;0;0
matraz;0;0;0;0;0;0;0;0;0;0
plano;0;0;0;0;0;0;0;0;0;0
llanura;0;0;0;0;0;0;0;0;0;0
aplanar;0;0;0;0;0;0;0;0;0;0
halagueno;1;0;0;0;0;0;1;0;0;0
adulacion;0;0;0;0;0;0;0;0;0;0
flatulencia;0;1;0;0;1;0;0;0;0;0
lucir;0;1;0;0;0;0;0;0;0;0
sabor;0;0;0;0;0;0;0;0;0;0
falla;0;1;0;0;0;0;0;1;0;0
pulga;0;1;0;0;1;0;0;0;0;0
huido;0;0;0;0;0;1;0;0;0;0
lana;0;1;1;0;1;0;0;1;0;0
flota;1;0;0;0;0;0;0;0;0;0
fugaz;0;0;0;0;0;0;0;0;0;0
carne;0;0;0;0;1;0;0;0;0;0
carnoso;0;1;0;0;0;0;0;0;0;0
flexionar;0;0;0;0;0;0;0;0;0;0
flexibilidad;1;0;0;0;0;0;0;0;0;0
flexible;0;0;0;0;0;0;0;0;0;0
flexion;0;0;0;0;0;0;0;0;0;0
parpadeo;0;0;0;0;0;0;0;0;0;0
volante;0;0;0;0;0;0;0;0;0;0
vuelo;0;0;0;0;0;0;0;0;0;0
retroceder;0;1;0;1;1;1;0;1;1;0
arrojar;0;0;0;0;0;0;0;0;0;0
pedernal;0;0;0;0;0;0;0;0;0;0
aleta;0;0;0;0;0;0;0;0;0;0
Ligar;1;1;0;1;0;0;1;0;1;1
flirteador;0;0;0;0;0;0;0;0;0;0
flotador;0;0;0;0;0;0;0;0;0;0
rebano;0;0;0;0;0;0;0;0;0;0
azotar;0;1;1;0;1;1;0;1;0;0
inundar;0;0;0;0;0;1;0;0;0;0
piso;0;0;0;0;0;0;0;0;0;0
fracaso;0;1;0;0;1;0;0;1;0;0
flora;0;0;0;0;0;0;0;0;0;0
floral;1;0;0;0;0;0;0;0;0;0
florista;0;0;0;0;0;0;0;0;0;0
seda floja;0;0;0;0;0;0;0;0;0;0
